1311693.43,0.38
1240583.19,-1.09
1185502.49,-2.41
1145963.66,-4.23
1123874.26,-4.4
1123363.46,-4.44
1143067.45,-4.43
1203920.4,-4.33
1235552.53,-4.3
1309375.47,-4.27
1374002.69,-4.28
1443991.74,-3.76
1500844.27,0
1543874.39,0
1552964.27,0
1534563.68,0
1546070.96,0
1706244.14,1
1723079.91,6.34
1686242.17,5.88
1644676.19,5.81
1584934.98,5.7
1505729.56,6.51
1397898.83,2.75
1296008.18,0.49
1261662.23,0
1211179.86,0
1178302.61,-0.85
1165597.92,-4.12
1183031.38,-4.1
1221327.13,-4.26
1315574.04,-1.64
1394355.88,-1.29
1499611.42,3.61
1595385.31,7.49
1669397.6,12.36
1698261.43,10.72
1693087,11.25
1682811.05,0
1687794.84,0
1718343.91,0
1844941.24,2.96
1849935.45,5.85
1800446.91,5.6
1738673.42,1.82
1672692.01,0
1577806.62,0
1466351.97,0
1346408.94,0
1357615.49,-0.35
1288952.55,-4.26
1250716.67,-4.27
1237807.94,-4.3
1251612.01,-4.36
1286328.6,-4.17
1374477.43,-2.64
1441767.08,-0.25
1529911.22,-0.37
1630086.86,0
1703264.08,0
1721028.16,0
1739179.79,0.76
1748533.34,0
1770184.02,5.17
1827423.36,5.89
2042779.41,9.27
2086663.47,21.67
2047494.85,20.89
1985484.58,52.45
1902177.87,22.63
1779518.94,26.69
1628236.69,14.64
1531778.93,8.1
1454224.36,6.36
1415799.32,5.6
1405829.44,-0.02
1420746.32,-4.1
1494280.66,-0.93
1668982.5,1.32
1917948.43,9.81
1974659.91,18.86
1999576.96,15.91
2025574.48,14.51
2046300.04,5.89
2044840.92,14.34
2038989.17,13.89
2033549.22,13.31
2056571.21,11.49
2110940.78,16.53
2301902.48,30.79
2354870.82,48.69
2320459.37,39.26
2254917.73,37.12
2141735.4,30.54
1977754.01,27.53
1794880.57,25.26
1657504.05,25.69
1579012.26,61.53
1536048.71,29.23
1514904.72,27.51
1522926.59,26.15
1584850.42,14.34
1753322.3,15.2
1984732.13,29.57
2020075.37,39.33
2029818.26,76.26
2038558.32,29.53
2040286.3,29.02
2024363.12,27.6
2000929.37,24.44
1983094.93,8.13
1996034.42,5.98
2045099.77,12.1
2221052.52,29.74
2262835.76,31.7
2234682.04,29.86
2170672.28,30.6
2060482.9,22.78
1900606.88,17.44
1716199.78,4.83
1580280.3,3.1
1493869.55,0.38
1447366.54,0
1425159.74,0
1427623.14,0
1490167.3,-0.25
1650315.81,0.81
1885394.6,9.99
1915876.67,15.56
1933477.13,15.96
1935677.67,14.06
1932291.94,12.7
1927416.55,12.71
1926832.34,9.01
1908998.13,6.54
1912496.39,5.91
1975860.32,19.86
2146081.3,22.54
2178625.42,51.64
2148769.89,20.87
2081321.5,19.39
1974557.78,15.54
1822815.29,16.18
1646746.11,15.93
1511573.18,12.32
1426575.62,7.27
1382405.23,5.88
1362712.78,7.48
1370062.5,10.23
1436279.16,12.75
1601365.44,15.4
1839380.21,30.93
1868521.68,27.5
1888898.46,18.44
1905956.89,16.71
1902450.88,25.15
1898244.53,24.19
1892119.78,21.96
1891005.96,20.53
1903852.61,21.48
1934055.36,24.42
2090807.31,19.27
2128614.84,26.1
2098342.26,25.62
2038502.13,24.73
1939108.3,19.53
1792334.32,25.86
1622998.25,18.26
1487156.94,15.49
1403865.87,11.5
1354354.4,5.99
1332084.39,13.33
1339508.73,15.31
1401428.43,14.35
1560753.43,7.75
1797397.07,14.92
1835943.36,27.42
1874389.7,13.35
1915282.44,16.65
1920736.23,68.61
1911055.16,30.99
1905396.53,14.35
1902484.35,23.31
1898795.82,22.39
1941173.91,19.78
2059338.15,16.5
2060957.36,14.37
2016965.75,15.07
1961239.14,16.88
1884969.62,19.82
1758190.21,29.07
1612896.43,8.93
1473401.73,1.97
1382929.91,-0.93
1316126.21,-1
1273867.35,-3.92
1257965.61,-4.1
1273676.18,-4.22
1333853.88,-4.04
1460394.38,-1.96
1579312.73,-0.25
1675132.59,5.81
1756948.47,13.64
1809899.19,16.63
1830938.75,14.34
1826665.74,10.88
1797346.26,8.73
1792811.13,14.36
1794790.06,18.57
1919525.72,20.09
1930578.65,22.16
1875269.88,19.09
1805567.56,13.52
1725728.39,5.88
1624271.32,6.51
1505339.92,2.79
1378044.04,1.43
1286719.21,-0.98
1227794.03,-4.22
1192354.07,-4.03
1182315.31,-3.83
1193968.43,-1.71
1234693.7,1.36
1333936.99,8.67
1446912.43,8.73
1564806.03,5.33
1677159.89,0
1757042.34,0
1788588.7,0
1783641.38,3.2
1765579.92,0
1813831.01,0
1916250.25,0.47
2068022.8,3.87
2091354.01,10.83
2048600.75,6
1983824.73,5.86
1893718.55,6.57
1768008.3,6.6
1610565.86,4.27
1460451.24,1.44
1386380.67,0
1349594.03,-0.39
1344234.7,-1.36
1357247.39,-0.03
1431115.5,0
1600786.21,0
1849699.65,5.64
1883583.39,10.88
1924657.63,10.88
1955556.33,10.29
1978244.03,13.33
1989693.55,11.82
1984135.7,7.13
1974621.83,13.33
1975716.74,13.78
2018739.82,19.85
2200962.33,21.28
2256882.42,24.43
2234003.78,23.12
2163109.02,27.85
2013827.83,28.11
1847395.88,26.33
1671606.15,20.42
1546342.39,17.58
1460339.53,31.39
1421312.02,14.35
1408653.9,11.55
1420259.08,10.19
1483973.25,5.88
1644147.66,10.13
1877611.75,14.92
1924269.67,21.42
1936216.95,20.06
1964039.22,17.51
2011548.05,20.5
2034906.45,15.56
2050676.51,12.31
2054626.72,12.36
2048062.63,12.37
2078975.96,12.34
2250736.5,13.12
2291893.84,22.91
2260792.56,20.35
2188157.32,23.46
2081795.48,15.7
1920696.52,15.09
1753236.75,8.88
1611857.17,2.42
1534440.94,0.97
1490479.89,5.08
1472153.11,5.88
1479236.2,5.94
1544073.19,8.75
1720718.92,8.24
1972330.67,21.95
2008709.14,21.94
2048564.67,15
2065212.47,21.1
2054463.13,14.47
2044877.73,12.27
2050406.57,14.33
2053404.05,14.38
2078997.52,14.36
2120546.34,15.59
2265258.5,18.35
2303688.34,24.37
2268699.92,21.97
2201471.26,19.88
2094504.45,19.78
1932011.96,25.46
1753035.46,15.58
1650448.07,14.34
1567856.89,14.38
1520704.82,14.33
1495892.82,14.35
1500796.7,14.37
1560341.37,14.35
1725415.67,18.59
1971731.37,41.86
2011746.97,42.84
2051521.99,31.73
2068544.01,26.64
2072011.65,28.58
2035924.65,34.83
2020240.58,24.31
2005044.07,22.31
2028368.08,22.5
2064721.86,25.29
2221601.85,25.84
2255643.85,28.24
2236247.6,25.68
2173841.16,24.73
2075281.36,24.27
1911709.22,24.29
1728336.44,18.63
1559197.35,42.4
1471547.32,26.57
1416564.8,10.84
1390941.66,8.71
1393691.34,12.22
1452152.28,0
1620130.12,7.25
1864797.32,16.23
1930592.08,15.45
1958896.48,22.03
1978883.48,35.65
2001417.51,14.56
1986796.97,14.32
1971173.97,20.14
1964351.3,20.56
1977341.64,22.74
2022533.5,22.74
2111391.19,14.19
2112757.58,15.86
2071234.7,16.38
2008262,15.91
1910100.46,16.45
1773478.74,10.86
1617308.51,10.15
1489451.07,12.94
1399256.27,14.19
1343185.66,7.49
1309934.52,0
1295163.08,0
1313097.48,3.69
1373099.71,2.82
1509264.43,0
1632658.88,4.41
1767705.65,9.05
1848810.64,42.93
1857466.95,53.05
1837351.11,13.32
1819284.27,12.09
1809222.05,5.95
1839780.6,7.71
1893489.3,5.94
2036314.6,16.01
2052752.68,21.39
1993409.34,24.21
1925024.93,23.74
1847100.32,28.87
1747850.22,23.07
1635891.57,19.32
1518757.52,14.55
1430986.42,9.72
1369670.54,4.15
1334859.43,1.45
1321089.39,0
1330638.18,0
1367582.17,2.42
1475605.85,5.14
1576876.3,5.87
1687016.69,5.97
1771872.42,7.84
1832484.85,12.71
1872791.41,13.3
1875454.54,14.15
1868323.9,15.53
1896669.82,9.09
1962882.89,12.7
2134548.98,12.73
2179473.36,15.61
2141230.43,16.7
2084650.86,14.49
1993981.65,14.31
1855108.04,12.71
1695932.18,8.39
1551637.97,9.13
1469162.67,0
1430346.92,0
1420963.75,0
1433384.95,1.35
1505852.26,3.78
1678865.54,7.76
1938968.12,11.14
1990014.34,12.73
2042922.97,13.36
2091419.99,12.7
2104133.25,12.53
2080168.35,9.62
2062384.84,13.31
2048039.82,15.64
2050091.23,17.01
2098753.25,14.86
2264842.06,14
2320218.46,20.71
2294882.75,19.35
2227564.79,20.79
2123865.37,20.66
1960319.69,31.79
1778930.43,9.02
1635562.26,5.88
1562985.11,5.96
1522768.61,13.3
1510294.62,13.29
1522914.2,13.29
1589577.38,6.5
1764301.38,9.65
2005229.13,21.13
2033747.39,19.07
2062703.27,13.93
2080230.28,15.59
2077153.89,16.85
2063570.81,13.64
2062456.72,14.33
2079195.93,14.35
2092013.13,14.35
2123212.78,14.96
2256702.46,22.22
2293919.89,20.08
2259373.2,22.33
2190900.61,24.24
2078850.22,25.4
1912020.61,24.19
1728302.35,20.34
1442777.86,25.01
1361726.58,67.62
1321177.08,10.43
1306645.49,16.69
1311728.3,4.78
1371494.51,5.87
1526533.92,1.58
1759499.41,24.38
1810114.56,27.57
1836716.62,28.11
1863190.02,27
1871070.55,27.65
1837472.01,26.4
1833387.75,24.72
1815541.86,25.18
1822160.57,24.52
1857300.54,21.32
1993781.11,21.23
2035168.68,29.46
2018679.02,29.9
1970333.91,28.32
1870600.99,25.44
1718184.19,24.74
1551189.23,19.03
1421876.37,17.58
1343457.48,21.13
1299297.91,15.14
1279487.46,14.34
1287191.5,14.32
1351941.59,13.64
1503616.74,17.46
1728302.68,21.69
1758968.86,25.29
1788629.57,25.86
1786824.29,25.46
1802056.86,25.19
1809610.72,24.65
1822572.97,24.6
1820889.56,22.89
1818178.46,23.52
1856827.69,23.02
1999262.43,24.08
2042806.76,25.72
2020645.89,26.2
1970745.5,26.43
1875249.15,24.34
1731369.85,24.46
1569276.84,22.58
1442787.74,18.35
1367624.07,23.05
1325596.7,22.03
1309313.16,19.96
1318556.27,14.38
1379697.75,5.9
1516979.72,5.48
1722897.42,24.22
1789963.24,24.36
1832455.79,24.25
1839303.08,23.89
1824335.75,23.06
1810802.1,22.6
1784827.62,23.16
1789546.05,23.79
1796124.85,21.5
1800198,21.41
1925528.02,23.59
1976586.14,24.25
1949783.09,29.31
1896304.8,23.72
1817426.88,22.84
1701694.11,22.96
1567514.36,21.26
1444912.13,20.9
1368796.35,16.26
1323727.8,12.93
1298887.59,5.86
1294658.87,7.92
1316556.03,3.58
1378712.61,2.51
1509770.33,5.89
1604114.38,18.75
1681282.24,21.94
1725343.04,21.66
1755128.6,17.94
1754347.36,7.34
1728629.64,5.95
1704914.93,5.94
1706558.14,13.67
1731004.49,17.63
1883907.81,23.36
1952821.88,26.98
1909500.85,28.2
1851571.17,27.59
1775849.04,27.96
1675746.51,32.8
1560113.15,25.88
1447201.18,29.65
1364494.86,24.86
1316345.92,19.98
1291071.35,12.89
1280939.24,12.37
1288070.05,12.33
1325460.49,11.79
1418470.51,12.35
1501719.63,18.04
1619910.53,16.8
1700702.25,47.94
1763586.16,65.09
1779818.06,21.92
1776284.77,11.55
1767988.2,5.77
1782420.4,13.64
1810925.24,11.59
1943792.17,18.03
1981725.49,24.88
1936687.17,25.88
1869615.78,25.51
1774536.61,24.44
1635522.61,24.07
1473103.57,22.24
1317487.21,14.55
1238670.36,9.53
1198401.08,7.5
1178081.04,2.44
1182817.41,3.51
1245011.72,5.09
1395108.36,11.92
1619939.07,19.72
1665762.22,23.46
1716124.13,18.4
1756877.51,18
1753492.49,19.85
1747605.61,13.36
1749506.15,13.32
1702148.97,6.51
1692253.6,5.83
1718124.66,5.78
1868977.06,4.72
1954472.02,10.25
1926695.09,12.73
1858123.88,13.41
1745723.98,8.43
1590924.1,5.15
1421405.01,0
1287548.75,-0.37
1218403.93,-1.85
1175046.09,-4.53
1151559.72,-4.35
1156291.01,-4.48
1212343.4,-4.46
1356666.63,-3.6
1584511.95,-2.24
1627197.83,0
1641186.98,0
1675898.63,0
1725812.36,0
1749505.32,3.55
1751061.83,5.62
1751953.84,5.77
1756965.1,5.87
1793667.09,4.97
1899175.1,9.62
1916822.48,12.87
1888853.36,11.49
1831888.59,13.32
1733220.27,50.29
1583928.21,10.64
1431896.68,3.15
1305318.54,-0.37
1234721.45,-0.27
1192083.14,0
1175568.52,0
1193529.91,0
1258524.33,0
1409915.53,-0.86
1626325.67,7.34
1654687.31,28.22
1694491.78,45.71
1716398.15,33.76
1683394.65,14.33
1650335.65,8.94
1635694.96,7.91
1628653.72,14.34
1651595.1,14.25
1713706.84,14.33
1853244.39,14.29
1899772.64,16.15
1879178.77,14.25
1827922.54,13.23
1739895.36,11.54
1601488.43,2.83
1435288.34,0.87
1311751.37,-0.37
1238918.73,-1.39
1195222.48,-0.03
1173045.51,-0.9
1184142.24,-0.01
1248667.84,-0.01
1398628.86,-0.27
1629440.1,-0.25
1682827.35,0
1753245.58,0.39
1792418.17,5.89
1813787.78,4.01
1804304.41,0
1792208.73,0
1785513.6,0
1798890.65,0
1811253.23,3.12
1915727.08,4.13
1960713,14.19
1935606.24,17.63
1877779.37,16.74
1769523.25,14.4
1629786.44,6.64
1461153.77,0.85
1367922.78,0.11
1289497.51,0.48
1247012.92,0
1231250.88,0
1241530.68,0
1308884.52,0
1469447.41,0.79
1689683.48,3.36
1755254.43,4.76
1793029.28,5.94
1804290.01,5.97
1821405.28,9.84
1812897.38,6.72
1788612.15,6.72
1766578.65,13.63
1759683.57,6.07
1777958.34,8.72
1904464.36,20.22
1990419.18,44.32
1972267.65,54
1918114.85,25.34
1835995.64,24.14
1711558.27,16.19
1571226.99,12.91
1437896.87,8.69
1353526.89,9.84
1296547.57,4.11
1264820.76,3.13
1251557.35,0.8
1263728.9,-4.26
1317398.16,-0.63
1442713.6,0
1533446.35,0
1612154.04,0.39
1656135.02,0.78
1682605.72,0.39
1697344.87,1.96
1680466.14,5.82
1674635.4,5.74
1676744.21,5.7
1661709.86,2.95
1764428.47,2.23
1819482.79,4.81
1771048.81,5.93
1706715.1,5.83
1633643.77,2.62
1532334.34,0
1416096.8,-0.25
1288675.1,-0.84
1305537.18,-0.02
1246396.33,-2.85
1219096.75,-4.37
1204484.17,-4.43
1216247.84,-4.33
1254556.28,-4.33
1351155.15,-2.1
1441415.15,4.04
1555699.99,5.85
1636085.32,7.37
1670732.13,5.77
1675677.82,0.8
1637521.94,0.78
1649541.89,0
1684775.21,0
1775420.66,0
1909663.45,3.14
1922623.19,5.71
1869355.8,0
1802013.2,0
1702606.68,0
1574826.63,0
1415734.8,-1.67
1328899.32,-4.03
1256578.05,-4.48
1217982.91,-4.57
1212586.03,-4.73
1228182.19,-4.58
1299260.82,-4.46
1477187.09,-4.51
1713397.25,-2.5
1736772.73,2.55
1767478.48,5.92
1799092.87,5.76
1817077.86,9.94
1810761.67,4.19
1815521.82,1.64
1800853.8,0
1796764.44,0.42
1858796.51,3.01
1947661.55,12.38
2059575.57,18.36
2040984,22.13
1977610.87,22.73
1869184.55,18.13
1714522.12,20.14
1541447.05,11.3
1411136.56,10.87
1335822.69,13.37
1291216.67,12.49
1273741.27,13.32
1286707.09,13.19
1356841.58,13.34
1525792.75,4.51
1763435.44,88.24
1805016.44,13.76
1830832.79,12.81
1848931.67,10.9
1870699.23,5.82
1868601.25,5.58
1850384.62,6.58
1830302.76,5.89
1825505.51,2.11
1935214.9,5.86
2052284.77,5.02
2102825.22,8.86
2083601.02,5.89
2021744.88,5.72
1932346.16,5.43
1792555.13,5.75
1629339.37,10.62
1493934.07,6.36
1403600.37,5.18
1346629.22,0
1319853.71,-0.25
1321664.06,-3.52
1377171.53,-4.33
1532165,-2.39
1768008.2,-2.52
1800917.57,0
1823995.49,0
1861843.04,0
1868743.75,0
1832926.7,1.18
1791655.48,4.47
1747013.3,1.19
1735163.54,0
1775025.28,0
1860555.22,0
1979070.29,1.21
1967968.04,0
1916474.1,0
1812864.97,0
1664790.4,2.27
1497834.33,2.12
1369576.49,-0.36
1286881.97,-3.84
1244242.51,-4.4
1227834,-4.48
1237866.68,-4.39
1307353.88,-6.23
1485451.4,-1.29
1729522.92,4.27
1782382.78,9.92
1830821.7,13.69
1854422.78,18.02
1845974.63,13.71
1838480.08,13.79
1831637.35,13.63
1813679.07,13.66
1815708.5,13.69
1863438.57,13.7
1966306.28,20.99
2064638.19,44.56
2048443.89,37.26
1991517.4,20.42
1893135.41,16.89
1741335.08,15.53
1576656.93,11.36
1446185.23,13.74
1359833.21,12.16
1315499.02,7.06
1300604.16,5.89
1309961.91,4.9
1380192.45,5.87
1547838.9,3.64
1780213.35,21.66
1830134.79,48.57
1867155.98,16.81
1851839.36,25.82
1904119.35,13.32
1927672.53,12.1
1910841.74,0.4
1902018.4,5.82
1892588.75,7.8
1930298.14,10.23
1977813.24,15.9
2045283.7,23.18
2019182.26,16.68
1963062.28,14.42
1872406.08,13.48
1741608.65,10.85
1601178.4,5.41
1464558.26,2.86
1380050.31,1.1
1322770.53,-3.45
1289311.87,-3.78
1281549.31,-4.14
1305544.38,-4.18
1369947.15,-4.18
1502754.31,-3.74
1599270.37,-0.68
1676159.11,5.01
1754213.71,4.49
1800004.13,2.5
1797248.6,5.37
1761982.7,2.24
1734682.85,-0.27
1734080.17,-0.91
1755001.23,-1.21
1839929,0
1947971.36,3.35
1908842.36,5.95
1848267.8,5.82
1769370.27,0.79
1671393.16,0.39
1554117.72,2.09
1438369.29,-0.36
1367023.28,-2.44
1308723.88,-4.23
1281945.15,-4.19
1272642.08,-4.2
1284739.96,-4.2
1327462.53,-4.2
1416615.2,-4.18
1492025.75,-4.21
1569249.96,-3.6
1643656.59,-4.12
1705236.36,-0.61
1719458.66,0
1711401.19,0
1723873.28,0
1755371.16,0
1834821.83,1.85
1913629.14,2.73
1984878.85,3.98
1932896.49,3.68
1854290.73,0
1778301.86,0
1655662.41,0
1513595.47,0
1369518.83,0
1286854.15,0
1244730.86,5.73
1232027.8,0
1244166.16,0
1313433.23,0
1490199.77,5
1730676.16,13.56
1754220.6,38.18
1791557.22,30.54
1825031.46,14.34
1830185.19,13.43
1825314.75,13.44
1844841.96,20.12
1887231.84,21.72
1918484.35,21.66
1985698.16,22.77
2065944.66,24.05
2135821.13,35.88
2110051.25,25.34
2042792.93,20.51
1947079.25,25.28
1800563.48,53.69
1626255.84,41.33
1498360.22,26.85
1422964.6,13.51
1382463.44,9.67
1366409.51,5.99
1373567.49,5.95
1444640.46,6.01
1616067.12,9.07
1851070.91,9.87
1898314.44,16.31
1932673.16,14.96
1970370.14,27.77
1988007.93,30.41
1971682.12,21.79
1964919.77,19.25
1967612.1,23.92
1960654.66,22.27
2021210.72,13.35
2087213.25,13.16
2147602.91,13.28
2121625.54,13.25
2056143.19,13.31
1952851.45,16.37
1801069.13,12.13
1634767.26,9.04
1277155.73,6.66
1199239.84,0.48
1165391.47,0
1155052.93,0
1161326.25,0
1222175.55,0
1372420.46,1.97
1578969.84,8.86
1604881.51,13.99
1633620.77,13.32
1660812.25,13.9
1666838.85,14.72
1643222.28,12.22
1638442.5,12.19
1627960.62,11.69
1652273.88,9.11
1724928.77,15.21
1816925.29,18.08
1917765.93,28.68
1915924.66,23.48
1865632.72,19.72
1778699.18,17.15
1640079.4,12.3
1484104.78,3.63
1364583.26,2.11
1299356.34,0
1269455.29,0
1258893.37,0.99
1271136.56,4.47
1336252.53,0
1490613.54,4.66
1693712.53,20.32
1721065.41,25.04
1748634.65,20.43
1769706.92,21.28
1785989.19,18.43
1784469.31,17.18
1774999.98,17.76
1766269.88,13.03
1771615.03,8.92
1819495.62,13.58
1893850.96,13.92
2027452.92,35.67
2027506.11,80.45
1980545.94,51.9
1888670.57,35.26
1745551.52,22.74
1584290.2,17.28
1458015.44,11.13
1380785.47,9.38
1341291.45,5.46
1324390.89,1.45
1325892.36,3.96
1373995.85,8.53
1497038.94,7.31
1666162.73,15.65
1756221.63,23.77
1808265.36,23.58
1814947.49,13.41
1822607.21,12.67
1825839.62,6.62
1822050.39,5.39
1797983.94,5.89
1768963.1,5.87
1776506.31,5.99
1839856.18,5.99
1953515.04,10.69
1949871.72,15.14
1909888.25,14.17
1835383.67,7.82
1725502.75,6.49
1606682.34,1.46
1505881.95,0
1439801.28,0
1403533.44,0
1386000.56,0
1392163.61,0
1419444.97,0
1477172.25,0
1576634.58,2.11
1674529.04,38.65
1780214.82,74.05
1852169.19,123.81
1888982.51,9.1
1894410.44,10.88
1867233.83,3.1
1846402.91,11.81
1837712.83,2.93
1873536.34,4.92
1942714.26,12.5
2065295.74,27.51
2038008.64,128.57
1987615.44,321.7
1919599.75,28.56
1824383.07,22.25
1718071.04,15.21
1613360.8,16.08
1528403.73,52.24
1481300.39,92.71
1452245.99,17.73
1440605.89,12.77
1452019.66,19.55
1497827.5,21.19
1570459.51,22.74
1644042.23,23.67
1715223.81,21.27
1766965.79,21.19
1798080.41,22.05
1809438.98,19.9
1791810.14,19.03
1765882.01,12.28
1755210.89,12.31
1794956.78,14.68
1873016.4,19.47
1989258.36,23.63
1959880.54,24.25
1903041.82,21.04
1828332.61,14.57
1734573.27,13.06
1615865.63,9.1
1484802.01,9.07
1410573.09,1.46
1359577.27,2.91
1335509.8,5.82
1322453.51,0.96
1330654.01,5.99
1363582,5.51
1423388.36,27.31
1472841,53.33
1522584.18,16.18
1610696.1,12.71
1686298.3,5.98
1757693.79,16.19
1778807.73,19.17
1774045.21,21.22
1782038.42,22.55
1831955.48,22.06
1893118.56,44.46
1936204.14,36.03
1895103.4,25.75
1831692.08,21.37
1741180.76,21.39
1607862.06,18.36
1452827.35,16.12
1328245.73,16.38
1252256.9,14.35
1211601.65,14.34
1198439.59,8.03
1219460.43,5.86
1280602.56,8.24
1421502.41,7.89
1617444.11,14.69
1653637.41,21.31
1697151.66,59.43
1743528.13,618.4
1776490.68,60.9
1780740.96,23.37
1770542.25,20.5
1748269.19,19.58
1742389.08,21.35
1788101.06,21.05
1867563.78,14.03
1942653.61,17.97
1923427.93,19.96
1858770.41,20.07
1754274.77,20.17
1604538.22,20.88
1441086.62,21.6
1313177.9,66.13
1233779.73,13.34
1200508.33,25.59
1189778.63,16.05
1199990.37,20.4
1270362.85,19.64
1412433.94,12.68
1597802.46,23.65
1638355.55,6.01
1665156.64,6.62
1695473.98,139.67
1709976,76.09
1693044.71,10.15
1673701.37,5.91
1652292.08,6.88
1651138.83,5.94
1698886.31,5.94
1761422.42,11.03
1909565.18,15.98
1920820.99,19.14
1874542.68,19.95
1780488.69,20.49
1637164.63,20.34
1481156.52,19.52
1363091.96,20.81
1290580.21,20.32
1257150,18.16
1246684.65,18.07
1255520.6,37.66
1314490.81,16.82
1463560.45,18.16
1644553.47,14.95
1671674.7,16.16
1702278.78,11.56
1724111.32,11.05
1737053.32,13.72
1732341.08,12.28
1716395.72,14.23
1703520.36,8.16
1706486.74,5.75
1740093.22,4.14
1804703.2,8.51
1936564.11,15.5
1933221.05,14.09
1885344.04,12.03
1785712.49,10.91
1643299.89,5.84
1483767.1,1.47
1342515.73,0.4
1266973.51,0
1223678.22,0
1203440.38,-0.31
1202937.2,-1.55
1253221.88,-2.75
1392312.72,-0.5
1592053.73,0
1645125.23,2.81
1690462.24,0
1707203.95,0
1695669.98,0
1674405.4,1.35
1639283.85,0
1646277.63,0
1657821.1,0
1703411.35,0
1748074.72,0
1791722.82,0
1762220.61,0
1705537.42,0
1615617.64,1.19
1494605.28,0
1362623.23,-1
1241262.7,-2.77
1162604.76,-3.38
1109772.41,-4.23
1084509.9,-4.21
1074340.66,-4.19
1091296.24,-4.2
1143276.12,-4.22
1234348.48,-4.21
1320445.58,-3.64
1402720.16,-3.65
1471410.31,-3
1511376.09,-3
1487800.91,-3
1458686.18,-3
1430760.3,-3
1406001.37,-3
1442697.85,-3
1545590.41,-2.5
1634524.41,0.21
1605142.62,5.56
1549533.49,0
1474845.76,2.1
1387882.28,2.98
1282384.92,5.26
1169788.06,5.23
1093545.17,-1
1045724.51,-3.93
1018706.6,-4.28
1006814.29,-4.06
1019654.43,-4.13
1057623.29,-3.73
1130712.99,-3.98
1215872.43,-4.18
1296764.76,-2.8
1358614.58,-0.59
1393718.46,-4.01
1437451.54,-2.52
1430640.43,5.37
1442598.11,6.06
1447212.89,5.92
1495492.62,10.1
1567257.6,10.8
1717005.93,30.46
1712631.93,743.99
1659939.15,15.05
1571370.29,9.4
1447919.88,8.75
1299535.11,7.36
1167708.23,2.27
1098249.45,-3.83
1067038.26,-4.15
1057075.17,-4.15
1070166.33,-3.73
1137743.3,-4.06
1281649.19,-0.2
1462355.81,11.79
1486495.16,8.7
1502005.63,6.72
1527723.24,2.46
1542644.39,-4.11
1538154.61,-3.28
